index,title,url,text_length,tokens_processed,reward,processing_time_ms,timestamp,num_tokens
617,Ministry of Punishments,https://en.wikipedia.org/?curid=56868127,341,74,1.0,101.02391242980957,2025-11-15T13:35:54.844560,74
618,Ruth Fowler Edwards,https://en.wikipedia.org/?curid=41557081,4894,447,1.0,101.63092613220215,2025-11-15T13:35:54.946661,447
619,Angel City FC,https://en.wikipedia.org/?curid=64608795,6943,467,1.0,101.82595252990723,2025-11-15T13:35:55.048766,467
620,Veniamin Basner,https://en.wikipedia.org/?curid=30247742,4553,499,1.0,101.92036628723145,2025-11-15T13:35:55.151002,499
621,Lois Jackman,https://en.wikipedia.org/?curid=55779814,995,226,1.0,101.4554500579834,2025-11-15T13:35:55.252775,226
622,Verbascum virgatum,https://en.wikipedia.org/?curid=27769390,636,150,1.0,101.18603706359863,2025-11-15T13:35:55.354293,150
623,Stephen Myler,https://en.wikipedia.org/?curid=4170577,3300,450,1.0,102.0348072052002,2025-11-15T13:35:55.456694,450
624,Baliya,https://en.wikipedia.org/?curid=19910225,489,107,1.0,100.74782371520996,2025-11-15T13:35:55.557778,107
625,Trapdoor Fucking Exit,https://en.wikipedia.org/?curid=38673869,788,181,1.0,101.03225708007812,2025-11-15T13:35:55.659103,181
626,Venera 16,https://en.wikipedia.org/?curid=390937,3223,512,1.0,101.92227363586426,2025-11-15T13:35:55.761317,512
627,"National Register of Historic Places listings in Wayne County, Ohio",https://en.wikipedia.org/?curid=21365439,815,147,1.0,101.19462013244629,2025-11-15T13:35:55.862802,147
628,2022 UCI Women's World Tour,https://en.wikipedia.org/?curid=70072669,2586,452,1.0,101.95684432983398,2025-11-15T13:35:55.965106,452
629,Vanity Vain,https://en.wikipedia.org/?curid=72962640,780,190,1.0,101.28402709960938,2025-11-15T13:35:56.066815,190
630,Sophia Desta,https://en.wikipedia.org/?curid=4418204,2088,482,1.0,101.7160415649414,2025-11-15T13:35:56.168910,482
631,"George Tuchet, 1st Earl of Castlehaven",https://en.wikipedia.org/?curid=299215,2512,533,1.0,101.85933113098145,2025-11-15T13:35:56.271056,533
632,Bunny and Claude (We Rob Carrot Patches),https://en.wikipedia.org/?curid=42053493,2696,505,1.0,102.00047492980957,2025-11-15T13:35:56.373378,505
633,"Jan van de Werve, 7th Lord of Hovorst",https://en.wikipedia.org/?curid=53465303,855,229,1.0,101.3193130493164,2025-11-15T13:35:56.475042,229
634,Boris Eidelmann,https://en.wikipedia.org/?curid=76407408,1801,409,1.0,101.82976722717285,2025-11-15T13:35:56.577237,409
635,Tumtum Lake,https://en.wikipedia.org/?curid=30752891,429,106,1.0,100.96144676208496,2025-11-15T13:35:56.678572,106
636,Euglossa mixta,https://en.wikipedia.org/?curid=66664678,3620,467,1.0,101.65762901306152,2025-11-15T13:35:56.780618,467
637,Japan National Route 8,https://en.wikipedia.org/?curid=4913681,2144,583,1.0,101.87268257141113,2025-11-15T13:35:56.882748,583
638,Naseer Shamma,https://en.wikipedia.org/?curid=1170241,2520,508,1.0,102.02598571777344,2025-11-15T13:35:56.985051,508
639,Turkana Central Constituency,https://en.wikipedia.org/?curid=26446722,220,41,1.0,100.94118118286133,2025-11-15T13:35:57.086297,41
640,Enicostema,https://en.wikipedia.org/?curid=67674296,327,93,1.0,100.99148750305176,2025-11-15T13:35:57.187587,93
641,1956 French Togoland autonomy referendum,https://en.wikipedia.org/?curid=29548517,800,157,1.0,101.24850273132324,2025-11-15T13:35:57.289136,157
642,Leonhard Koeppe,https://en.wikipedia.org/?curid=11704270,1985,493,1.0,101.6542911529541,2025-11-15T13:35:57.391102,493
643,Summits On The Air,https://en.wikipedia.org/?curid=4982734,2338,420,1.0,101.9136905670166,2025-11-15T13:35:57.493354,420
644,Pamplonita River,https://en.wikipedia.org/?curid=7587848,7665,493,1.0,101.69363021850586,2025-11-15T13:35:57.595369,493
645,King of the Dead,https://en.wikipedia.org/?curid=14016807,345,94,1.0,100.9371280670166,2025-11-15T13:35:57.696654,94
646,This Is 40,https://en.wikipedia.org/?curid=31930998,9147,448,1.0,102.07843780517578,2025-11-15T13:35:57.799090,448
647,List of Moyashimon chapters,https://en.wikipedia.org/?curid=17645178,830,193,1.0,101.21703147888184,2025-11-15T13:35:57.900698,193
648,Brennan v HM Advocate,https://en.wikipedia.org/?curid=21352240,1178,262,1.0,101.29737854003906,2025-11-15T13:35:58.002348,262
649,Paul Fredricks,https://en.wikipedia.org/?curid=24110667,3448,464,1.0,101.90010070800781,2025-11-15T13:35:58.104584,464
650,War Memorial (Angri),https://en.wikipedia.org/?curid=80281707,2604,477,1.0,101.98116302490234,2025-11-15T13:35:58.206884,477
651,Women's literary salons and societies in the Arab world,https://en.wikipedia.org/?curid=29145699,31234,400,1.0,101.99379920959473,2025-11-15T13:35:58.312117,400
652,Lehize Hilal Benli,https://en.wikipedia.org/?curid=30482714,559,141,1.0,101.1199951171875,2025-11-15T13:35:58.413578,141
653,Ychoux,https://en.wikipedia.org/?curid=15804499,205,51,1.0,101.03702545166016,2025-11-15T13:35:58.515009,51
654,Digital Dog,https://en.wikipedia.org/?curid=14381053,8239,636,1.0,101.70578956604004,2025-11-15T13:35:58.617131,636
655,1925 Burmese general election,https://en.wikipedia.org/?curid=34773932,1788,364,1.0,101.70984268188477,2025-11-15T13:35:58.719112,364
656,W. H. L. McCarthy,https://en.wikipedia.org/?curid=74155965,4966,438,1.0,101.77922248840332,2025-11-15T13:35:58.821137,438
657,Tamagotchi (Omar Apollo song),https://en.wikipedia.org/?curid=72852409,3057,471,1.0,101.99093818664551,2025-11-15T13:35:58.923471,471
658,Beate Uhse Erotic Museum,https://en.wikipedia.org/?curid=4198386,922,215,1.0,101.37009620666504,2025-11-15T13:35:59.025199,215
659,Kalanjukittiya Thankam,https://en.wikipedia.org/?curid=31155385,459,136,1.0,101.08232498168945,2025-11-15T13:35:59.126651,136
660,"St Giles' Church, Matlock",https://en.wikipedia.org/?curid=53389055,1771,431,1.0,101.56488418579102,2025-11-15T13:35:59.228605,431
661,Arthur Dinaux,https://en.wikipedia.org/?curid=39374658,579,172,1.0,100.97575187683105,2025-11-15T13:35:59.329853,172
662,C. H. Elting,https://en.wikipedia.org/?curid=60910008,1345,279,1.0,101.61280632019043,2025-11-15T13:35:59.431736,279
663,Eidangerfjord,https://en.wikipedia.org/?curid=4358723,724,213,1.0,101.07183456420898,2025-11-15T13:35:59.533165,213
664,Esther Nkansah,https://en.wikipedia.org/?curid=60626020,1081,230,1.0,101.46546363830566,2025-11-15T13:35:59.634975,230
665,Muhammadu Dikko Yusufu,https://en.wikipedia.org/?curid=25195623,4306,484,1.0,101.9582748413086,2025-11-15T13:35:59.737250,484
666,List of non-Dinosauria fossil trackway articles,https://en.wikipedia.org/?curid=14794943,585,157,1.0,100.8758544921875,2025-11-15T13:35:59.838475,157
667,CVV-4 Pellicano,https://en.wikipedia.org/?curid=37119237,3243,501,1.0,101.80401802062988,2025-11-15T13:35:59.940576,501
668,Gianduja (commedia dell'arte),https://en.wikipedia.org/?curid=8663970,1178,335,1.0,101.5937328338623,2025-11-15T13:36:00.042429,335
669,Planing (shaping),https://en.wikipedia.org/?curid=21075865,2995,439,1.0,101.89151763916016,2025-11-15T13:36:00.144655,439
670,Wade Miley,https://en.wikipedia.org/?curid=32754248,9712,431,1.0,101.95732116699219,2025-11-15T13:36:00.247056,431
671,Jim (book),https://en.wikipedia.org/?curid=79675898,1772,404,1.0,101.78208351135254,2025-11-15T13:36:00.349182,404
672,"New Hope, Florida",https://en.wikipedia.org/?curid=6304247,204,55,1.0,100.60620307922363,2025-11-15T13:36:00.450169,55
673,Robert McLaren,https://en.wikipedia.org/?curid=77649391,496,126,1.0,100.97861289978027,2025-11-15T13:36:00.551456,126
674,Vogelsang (Bavarian Forest),https://en.wikipedia.org/?curid=27733987,501,153,1.0,101.0286808013916,2025-11-15T13:36:00.652763,153
675,Road Trips Volume 3 Number 1,https://en.wikipedia.org/?curid=24809673,1956,584,1.0,101.88102722167969,2025-11-15T13:36:00.754988,584
676,Said bin Ahmad Al Busaidi,https://en.wikipedia.org/?curid=41128731,1647,396,1.0,101.68576240539551,2025-11-15T13:36:00.857049,396
677,Monument au Fantôme,https://en.wikipedia.org/?curid=47392386,843,195,1.0,101.4251708984375,2025-11-15T13:36:00.958855,195
678,China Gate Castle Park,https://en.wikipedia.org/?curid=42776191,439,121,1.0,100.74281692504883,2025-11-15T13:36:01.059980,121
679,Polar motion,https://en.wikipedia.org/?curid=1475418,11653,469,1.0,101.94873809814453,2025-11-15T13:36:01.162196,469
680,2025 national electoral calendar,https://en.wikipedia.org/?curid=75781445,4856,448,1.0,101.84311866760254,2025-11-15T13:36:01.264310,448
681,Alpheus S. Williams,https://en.wikipedia.org/?curid=1816125,10587,444,1.0,102.0650863647461,2025-11-15T13:36:01.366642,444
682,Kady McDermott,https://en.wikipedia.org/?curid=50901543,1891,404,1.0,102.01406478881836,2025-11-15T13:36:01.469046,404
683,Muhammad Yusuf Khan Hazara,https://en.wikipedia.org/?curid=71818680,3465,486,1.0,102.10180282592773,2025-11-15T13:36:01.571489,486
684,Robert Staddon (English sportsman),https://en.wikipedia.org/?curid=20619891,531,130,1.0,100.87275505065918,2025-11-15T13:36:01.672759,130
685,Edgar Lissel,https://en.wikipedia.org/?curid=34856166,1864,427,1.0,101.92322731018066,2025-11-15T13:36:01.775051,427
686,Ahmet Can Arık,https://en.wikipedia.org/?curid=62254477,413,103,1.0,100.97527503967285,2025-11-15T13:36:01.876294,103
687,Bimokalner,https://en.wikipedia.org/?curid=78765540,260,63,1.0,100.99601745605469,2025-11-15T13:36:01.977575,63
688,"Mitchell, Oregon",https://en.wikipedia.org/?curid=131019,7634,458,1.0,101.6683578491211,2025-11-15T13:36:02.079643,458
689,Barbudan independence movement,https://en.wikipedia.org/?curid=78704204,3737,386,1.0,101.97615623474121,2025-11-15T13:36:02.181969,386
690,"Raipur, Sareni",https://en.wikipedia.org/?curid=68490765,2356,489,1.0,102.21719741821289,2025-11-15T13:36:02.284564,489
691,Tuku Morgan,https://en.wikipedia.org/?curid=1120232,6567,437,1.0,102.05507278442383,2025-11-15T13:36:02.387078,437
692,Hingston,https://en.wikipedia.org/?curid=30012813,464,110,1.0,101.10211372375488,2025-11-15T13:36:02.488496,110
693,Jimmy Conway (footballer),https://en.wikipedia.org/?curid=13661203,2138,413,1.0,101.9747257232666,2025-11-15T13:36:02.590882,413
694,Windwagon Smith,https://en.wikipedia.org/?curid=41342094,2203,461,1.0,102.00357437133789,2025-11-15T13:36:02.693307,461
695,Knut Værnes,https://en.wikipedia.org/?curid=36347880,3629,543,1.0,102.10514068603516,2025-11-15T13:36:02.795745,543
696,Ozegna Castle,https://en.wikipedia.org/?curid=78895456,1263,301,1.0,101.31597518920898,2025-11-15T13:36:02.897393,301
697,Most favoured nation,https://en.wikipedia.org/?curid=381424,11655,417,1.0,101.78875923156738,2025-11-15T13:36:02.999493,417
698,William Lee Scott,https://en.wikipedia.org/?curid=2820830,1261,292,1.0,101.71294212341309,2025-11-15T13:36:03.101538,292
699,Alhambra Springs,https://en.wikipedia.org/?curid=76238843,6516,472,1.0,102.0665168762207,2025-11-15T13:36:03.203964,472
700,SMS Teluk Intan,https://en.wikipedia.org/?curid=26099053,1074,248,1.0,101.58514976501465,2025-11-15T13:36:03.305895,248
701,Us Against the World,https://en.wikipedia.org/?curid=14524906,609,168,1.0,100.98695755004883,2025-11-15T13:36:03.409876,168
702,Crest of the Blue Ridge Henderson County AVA,https://en.wikipedia.org/?curid=78136329,12765,442,1.0,101.70936584472656,2025-11-15T13:36:03.511930,442
703,Bob Ajisafe,https://en.wikipedia.org/?curid=45472791,1496,335,1.0,101.43923759460449,2025-11-15T13:36:03.613688,335
704,List of lighthouses in Friesland,https://en.wikipedia.org/?curid=14070471,319,87,1.0,100.80957412719727,2025-11-15T13:36:03.714780,87
705,Alberto Leanizbarrutia,https://en.wikipedia.org/?curid=45683136,392,96,1.0,101.00483894348145,2025-11-15T13:36:03.816077,96
706,Kenvue,https://en.wikipedia.org/?curid=73601061,7349,462,1.0,102.04267501831055,2025-11-15T13:36:03.918441,462
707,Ralph Kiner,https://en.wikipedia.org/?curid=632717,11285,422,1.0,101.98235511779785,2025-11-15T13:36:04.020758,422
708,Trent Barrett,https://en.wikipedia.org/?curid=2725786,10290,455,1.0,101.80258750915527,2025-11-15T13:36:04.122896,455
709,2014 Forest Hills Drive,https://en.wikipedia.org/?curid=44425475,15805,430,1.0,101.79662704467773,2025-11-15T13:36:04.225011,430
710,Ayesem,https://en.wikipedia.org/?curid=57527830,1073,255,1.0,101.31168365478516,2025-11-15T13:36:04.326699,255
711,Brute Force: Cracking the Data Encryption Standard,https://en.wikipedia.org/?curid=2636745,891,208,1.0,101.3345718383789,2025-11-15T13:36:04.428308,208
712,David Penman,https://en.wikipedia.org/?curid=15775104,2514,413,1.0,101.8209457397461,2025-11-15T13:36:04.530474,413
713,"Yufkalı, Şemdinli",https://en.wikipedia.org/?curid=72504549,483,157,1.0,100.98457336425781,2025-11-15T13:36:04.631812,157
714,Youssou N'Dour,https://en.wikipedia.org/?curid=106413,13902,530,1.0,102.04339027404785,2025-11-15T13:36:04.734237,530
715,Margarete Kupfer,https://en.wikipedia.org/?curid=35933755,274,78,1.0,100.65245628356934,2025-11-15T13:36:04.835240,78
716,John MacLeod (canoeist),https://en.wikipedia.org/?curid=24364215,1282,272,1.0,101.41158103942871,2025-11-15T13:36:04.936943,272
717,Miha Gale,https://en.wikipedia.org/?curid=64496914,216,50,1.0,100.85725784301758,2025-11-15T13:36:05.038105,50
718,Riba (disambiguation),https://en.wikipedia.org/?curid=35311996,576,148,1.0,101.22275352478027,2025-11-15T13:36:05.139669,148
719,William H. O'Dell,https://en.wikipedia.org/?curid=13498731,1319,294,1.0,101.63068771362305,2025-11-15T13:36:05.241676,294
720,"Beaverton, Alabama",https://en.wikipedia.org/?curid=104820,1899,467,1.0,101.86052322387695,2025-11-15T13:36:05.343915,467
721,Saint Francis with the Blood of Christ,https://en.wikipedia.org/?curid=62080461,1462,367,1.0,101.46522521972656,2025-11-15T13:36:05.445781,367
722,Jodi (musician),https://en.wikipedia.org/?curid=74720516,617,144,1.0,100.93069076538086,2025-11-15T13:36:05.547022,144
723,Millersville Marauders,https://en.wikipedia.org/?curid=27226222,4738,505,1.0,102.03146934509277,2025-11-15T13:36:05.649358,505
724,Taiwan Travelogue,https://en.wikipedia.org/?curid=80179283,972,208,1.0,101.2272834777832,2025-11-15T13:36:05.750925,208
725,Yoann Martelat,https://en.wikipedia.org/?curid=63716991,932,235,1.0,101.29618644714355,2025-11-15T13:36:05.852550,235
726,Sumer–Elam war,https://en.wikipedia.org/?curid=71543052,2263,519,1.0,102.04148292541504,2025-11-15T13:36:05.954915,519
727,Cyril Fagan,https://en.wikipedia.org/?curid=4635392,808,211,1.0,101.07874870300293,2025-11-15T13:36:06.056323,211
728,Dave Naylor,https://en.wikipedia.org/?curid=63811735,380,83,1.0,100.79693794250488,2025-11-15T13:36:06.157478,83
729,Tanzania Railways Corporation,https://en.wikipedia.org/?curid=30862704,4121,477,1.0,102.07605361938477,2025-11-15T13:36:06.259860,477
730,Edward Roseman,https://en.wikipedia.org/?curid=4671008,2669,467,1.0,102.0209789276123,2025-11-15T13:36:06.362215,467
731,Mount Zion Baptist Church (Miami),https://en.wikipedia.org/?curid=7396947,390,76,1.0,101.02486610412598,2025-11-15T13:36:06.463539,76
732,Impatiens hawkeri,https://en.wikipedia.org/?curid=26679358,731,165,1.0,101.19009017944336,2025-11-15T13:36:06.565116,165
733,"List of county routes in Westchester County, New York",https://en.wikipedia.org/?curid=7032566,863,168,1.0,101.03678703308105,2025-11-15T13:36:06.666473,168
734,John W. Wells,https://en.wikipedia.org/?curid=34361951,12097,460,1.0,101.89652442932129,2025-11-15T13:36:06.768625,460
735,11 West 54th Street,https://en.wikipedia.org/?curid=67760933,16565,431,1.0,101.95422172546387,2025-11-15T13:36:06.870886,431
736,1954 Philadelphia Athletics season,https://en.wikipedia.org/?curid=12388618,1757,405,1.0,101.89533233642578,2025-11-15T13:36:06.973109,405
737,2021 Supercopa do Brasil,https://en.wikipedia.org/?curid=66088030,618,156,1.0,101.21870040893555,2025-11-15T13:36:07.074741,156
738,Noriko Sakai discography,https://en.wikipedia.org/?curid=68431389,341,53,1.0,101.03154182434082,2025-11-15T13:36:07.176170,53
739,2000 FIFA Club World Championship,https://en.wikipedia.org/?curid=3393061,4636,438,1.0,101.82690620422363,2025-11-15T13:36:07.278433,438
740,Eanfrith of Hwicce,https://en.wikipedia.org/?curid=2749263,226,67,1.0,100.74591636657715,2025-11-15T13:36:07.379569,67
741,São João de Areias,https://en.wikipedia.org/?curid=3543151,4158,485,1.0,102.07462310791016,2025-11-15T13:36:07.481919,485
742,Tsingy forest rail,https://en.wikipedia.org/?curid=31687892,778,186,1.0,101.34005546569824,2025-11-15T13:36:07.583633,186
743,List of literary works relating to Tamil sexual minorities,https://en.wikipedia.org/?curid=56001595,2753,489,1.0,101.98092460632324,2025-11-15T13:36:07.686024,489
744,Mick Murray,https://en.wikipedia.org/?curid=18981441,356,77,1.0,101.04227066040039,2025-11-15T13:36:07.787439,77
745,Asbel Rutto,https://en.wikipedia.org/?curid=80465851,1097,267,1.0,101.18865966796875,2025-11-15T13:36:07.888984,267
746,Cuscus,https://en.wikipedia.org/?curid=16320211,700,177,1.0,101.12905502319336,2025-11-15T13:36:07.990410,177
747,Swinside (Derwent Water),https://en.wikipedia.org/?curid=2690772,972,227,1.0,101.07898712158203,2025-11-15T13:36:08.091774,227
748,List of ambassadors of Peru to Canada,https://en.wikipedia.org/?curid=56982849,231,43,1.0,100.79407691955566,2025-11-15T13:36:08.192860,43
749,Gramola,https://en.wikipedia.org/?curid=42726408,1705,393,1.0,101.73845291137695,2025-11-15T13:36:08.294940,393
750,East Herts Miniature Railway,https://en.wikipedia.org/?curid=15933091,682,156,1.0,101.23395919799805,2025-11-15T13:36:08.396522,156
751,Russell Winter (rugby union),https://en.wikipedia.org/?curid=16726936,1143,236,1.0,101.1497974395752,2025-11-15T13:36:08.500503,236
752,List of UK garage songs,https://en.wikipedia.org/?curid=59328716,436,95,1.0,100.95357894897461,2025-11-15T13:36:08.601773,95
753,The Last Wave,https://en.wikipedia.org/?curid=3644955,7355,426,1.0,101.96781158447266,2025-11-15T13:36:08.704006,426
754,Josua Vici,https://en.wikipedia.org/?curid=62079465,514,119,1.0,101.13716125488281,2025-11-15T13:36:08.805458,119
755,"United States Post Office (Freeport, New York)",https://en.wikipedia.org/?curid=29029227,744,167,1.0,101.22489929199219,2025-11-15T13:36:08.907015,167
756,Dun Sar,https://en.wikipedia.org/?curid=40917557,261,80,1.0,100.85225105285645,2025-11-15T13:36:09.008204,80
757,Paul Christie (musician),https://en.wikipedia.org/?curid=21534806,4796,528,1.0,102.25915908813477,2025-11-15T13:36:09.110900,528
758,HIST1H2BK,https://en.wikipedia.org/?curid=14763737,751,215,1.0,100.9669303894043,2025-11-15T13:36:09.212165,215
759,Bragernes,https://en.wikipedia.org/?curid=4444387,1113,258,1.0,101.3646125793457,2025-11-15T13:36:09.313803,258
760,1992 Italian general election in Sardinia,https://en.wikipedia.org/?curid=21622919,318,65,1.0,100.92949867248535,2025-11-15T13:36:09.415063,65
761,Afforestation in Scotland,https://en.wikipedia.org/?curid=62494832,4603,396,1.0,101.99904441833496,2025-11-15T13:36:09.517414,396
762,Alavijeh,https://en.wikipedia.org/?curid=25008694,685,182,1.0,101.54080390930176,2025-11-15T13:36:09.619305,182
763,Stanley Glacier,https://en.wikipedia.org/?curid=28809147,630,132,1.0,102.0195484161377,2025-11-15T13:36:09.722190,132
764,Lechuza (album),https://en.wikipedia.org/?curid=1364223,1993,531,1.0,101.87864303588867,2025-11-15T13:36:09.824471,531
765,The Margin (novel),https://en.wikipedia.org/?curid=21761789,488,132,1.0,101.06730461120605,2025-11-15T13:36:09.925895,132
766,Frequency domain decomposition,https://en.wikipedia.org/?curid=35036820,3084,249,1.0,101.06325149536133,2025-11-15T13:36:10.027269,249
767,Pan-European Institute,https://en.wikipedia.org/?curid=20805445,8380,456,1.0,107.31911659240723,2025-11-15T13:36:10.134908,456
768,TV5,https://en.wikipedia.org/?curid=3650323,924,219,1.0,101.46069526672363,2025-11-15T13:36:10.236766,219
769,Phoebemima,https://en.wikipedia.org/?curid=44527268,398,122,1.0,100.67963600158691,2025-11-15T13:36:10.337741,122
770,Ioakeim Martianos,https://en.wikipedia.org/?curid=28361399,782,199,1.0,101.14812850952148,2025-11-15T13:36:10.439234,199
771,Wattisfield,https://en.wikipedia.org/?curid=20976663,3165,475,1.0,102.08988189697266,2025-11-15T13:36:10.541590,475
772,Bharatiya Kranti Dal,https://en.wikipedia.org/?curid=15204479,720,167,1.0,101.23586654663086,2025-11-15T13:36:10.643185,167
773,HR 3159,https://en.wikipedia.org/?curid=5067067,973,243,1.0,101.41825675964355,2025-11-15T13:36:10.744976,243
774,Olavi Mannonen,https://en.wikipedia.org/?curid=36257894,658,144,1.0,101.11689567565918,2025-11-15T13:36:10.846487,144
775,KXDD (FM),https://en.wikipedia.org/?curid=17948426,1216,307,1.0,101.3650894165039,2025-11-15T13:36:10.948185,307
776,Andy Stevenson (motorsport),https://en.wikipedia.org/?curid=66800000,621,127,1.0,101.22203826904297,2025-11-15T13:36:11.049809,127
777,"Hasanabad, Khalajestan",https://en.wikipedia.org/?curid=35145675,228,68,1.0,100.94141960144043,2025-11-15T13:36:11.151018,68
778,Anatoly Demitkov,https://en.wikipedia.org/?curid=20293110,1992,469,1.0,101.83191299438477,2025-11-15T13:36:11.253219,469
779,Lukas Zuccarello,https://en.wikipedia.org/?curid=79767125,338,83,1.0,100.71396827697754,2025-11-15T13:36:11.354278,83
780,2024 Cimahi mayoral election,https://en.wikipedia.org/?curid=76982025,2388,430,1.0,101.85050964355469,2025-11-15T13:36:11.456435,430
781,Costa Rican Athletics Federation,https://en.wikipedia.org/?curid=37221651,1056,238,1.0,101.15432739257812,2025-11-15T13:36:11.557891,238
782,George Beare (footballer),https://en.wikipedia.org/?curid=18203204,3892,426,1.0,102.5228500366211,2025-11-15T13:36:11.660773,426
783,Chip Banks,https://en.wikipedia.org/?curid=2427814,1874,386,1.0,101.86386108398438,2025-11-15T13:36:11.762926,386
784,River Raid,https://en.wikipedia.org/?curid=2354690,15268,458,1.0,101.97663307189941,2025-11-15T13:36:11.865250,458
785,Monteverde (Rome),https://en.wikipedia.org/?curid=11887602,1576,360,1.0,101.74131393432617,2025-11-15T13:36:11.967344,360
786,Beth Elliott,https://en.wikipedia.org/?curid=48936433,4742,448,1.0,101.91559791564941,2025-11-15T13:36:12.069653,448
787,Chickenpox (disambiguation),https://en.wikipedia.org/?curid=16992336,416,113,1.0,100.74043273925781,2025-11-15T13:36:12.170776,113
788,Roger Johnson,https://en.wikipedia.org/?curid=4113758,598,116,1.0,101.14312171936035,2025-11-15T13:36:12.272222,116
789,Irving S. Shapiro,https://en.wikipedia.org/?curid=5732265,1468,331,1.0,101.66287422180176,2025-11-15T13:36:12.374194,331
790,List of ships named Oracabessa,https://en.wikipedia.org/?curid=57981745,903,251,1.0,101.3035774230957,2025-11-15T13:36:12.475803,251
791,Camilla Grudova,https://en.wikipedia.org/?curid=72031421,901,207,1.0,101.44972801208496,2025-11-15T13:36:12.577603,207
792,Ivor Phillips (cricketer),https://en.wikipedia.org/?curid=66095007,1083,251,1.0,101.31144523620605,2025-11-15T13:36:12.679211,251
793,Celtic Folkweave,https://en.wikipedia.org/?curid=18313249,10371,497,1.0,101.62830352783203,2025-11-15T13:36:12.781192,497
794,Scott Mountains (California),https://en.wikipedia.org/?curid=20836992,1517,353,1.0,101.53794288635254,2025-11-15T13:36:12.883024,353
795,125th Street station (IRT Lexington Avenue Line),https://en.wikipedia.org/?curid=728991,15137,432,1.0,101.96948051452637,2025-11-15T13:36:12.985280,432
796,Ernest Hotson,https://en.wikipedia.org/?curid=21243986,4047,460,1.0,102.01549530029297,2025-11-15T13:36:13.087639,460
797,Vyshchi Lubianky,https://en.wikipedia.org/?curid=77401154,872,278,1.0,101.23062133789062,2025-11-15T13:36:13.189225,278
798,Christian Jankowski,https://en.wikipedia.org/?curid=5193810,5113,470,1.0,102.10394859313965,2025-11-15T13:36:13.291669,470
799,Golf Club Halt railway station (England),https://en.wikipedia.org/?curid=13181099,286,69,1.0,100.63815116882324,2025-11-15T13:36:13.392660,69
800,Kanaighat Upazila,https://en.wikipedia.org/?curid=9495597,5963,505,1.0,102.01001167297363,2025-11-15T13:36:13.494995,505
801,Dennison School House,https://en.wikipedia.org/?curid=21963103,1690,350,1.0,101.72867774963379,2025-11-15T13:36:13.600327,350
802,Filholiidae,https://en.wikipedia.org/?curid=19748926,547,166,1.0,101.22990608215332,2025-11-15T13:36:13.701927,166
803,Les Chansons d'Aragon,https://en.wikipedia.org/?curid=39063187,2229,477,1.0,102.01168060302734,2025-11-15T13:36:13.804311,477
804,"Good Views, Bad News",https://en.wikipedia.org/?curid=23378662,1904,432,1.0,101.9601821899414,2025-11-15T13:36:13.906594,432
805,Paul Coll,https://en.wikipedia.org/?curid=39147055,3756,437,1.0,101.73749923706055,2025-11-15T13:36:14.008711,437
806,Erkki Kataja,https://en.wikipedia.org/?curid=8103097,280,66,1.0,100.80814361572266,2025-11-15T13:36:14.109837,66
807,The Only One,https://en.wikipedia.org/?curid=6158002,3289,610,1.0,101.81760787963867,2025-11-15T13:36:14.211956,610
808,2023 Asian Shooting Championships,https://en.wikipedia.org/?curid=75125438,671,142,1.0,101.23276710510254,2025-11-15T13:36:14.313528,142
809,Peter Gabriel,https://en.wikipedia.org/?curid=55896,57160,435,1.0,101.95636749267578,2025-11-15T13:36:14.415862,435
810,Sanya Phoenix International Airport,https://en.wikipedia.org/?curid=9496021,1898,427,1.0,101.71747207641602,2025-11-15T13:36:14.517961,427
811,Grandcour Castle,https://en.wikipedia.org/?curid=32834166,217,43,1.0,100.67629814147949,2025-11-15T13:36:14.619110,43
812,Roman Vondráček,https://en.wikipedia.org/?curid=62424509,639,166,1.0,101.0136604309082,2025-11-15T13:36:14.720435,166
813,Xwejni Bay,https://en.wikipedia.org/?curid=53912773,392,116,1.0,100.96454620361328,2025-11-15T13:36:14.821710,116
814,Opstad,https://en.wikipedia.org/?curid=64251663,249,54,1.0,100.97169876098633,2025-11-15T13:36:14.923082,54
815,Turgyn Syzdyqov,https://en.wikipedia.org/?curid=62425117,2770,527,1.0,102.71573066711426,2025-11-15T13:36:15.026216,527
816,Kemner v. Monsanto,https://en.wikipedia.org/?curid=80481607,3987,439,1.0,102.03719139099121,2025-11-15T13:36:15.128670,439
817,Dominion of Newfoundland,https://en.wikipedia.org/?curid=697561,15597,398,1.0,101.89104080200195,2025-11-15T13:36:15.230943,398
818,Greathed Manor,https://en.wikipedia.org/?curid=54276578,2757,451,1.0,102.07915306091309,2025-11-15T13:36:15.333361,451
819,"Isayevo, Novlenskoye Rural Settlement, Vologodsky District, Vologda Oblast",https://en.wikipedia.org/?curid=62441710,332,87,1.0,100.79813003540039,2025-11-15T13:36:15.434470,87
820,Eastern Argus,https://en.wikipedia.org/?curid=63727629,1304,265,1.0,101.35102272033691,2025-11-15T13:36:15.536143,265
821,Beregovka,https://en.wikipedia.org/?curid=61639200,317,88,1.0,100.78668594360352,2025-11-15T13:36:15.637276,88
822,Wirelesspt,https://en.wikipedia.org/?curid=54346164,4154,374,1.0,102.01859474182129,2025-11-15T13:36:15.739601,374
823,Tarashcha,https://en.wikipedia.org/?curid=231941,2901,462,1.0,101.63640975952148,2025-11-15T13:36:15.841585,462
